Country Name,Country Code,Indicator Name,Indicator Code,1960.00,1961.00,1962.00,1963.00,1964.00,1965.00,1966.00,1967.00,1968.00,1969.00,1970.00,1971.00,1972.00,1973.00,1974.00,1975.00,1976.00,1977.00,1978.00,1979.00,1980.00,1981.00,1982.00,1983.00,1984.00,1985.00,1986.00,1987.00,1988.00,1989.00,1990.00,1991.00,1992.00,1993.00,1994.00,1995.00,1996.00,1997.00,1998.00,1999.00,2000.00,2001.00,2002.00,2003.00,2004.00,2005.00,2006.00,2007.00,2008.00,2009.00,2010.00,2011.00,2012.00,2013.00,2014.00,2015.00,2016.00,2017.00,2018.00,2019.00,2020.00,2021.00,2022.00
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,12063624831.52,12910165408.69,13806052818.23,14611892061.87,15945493755.79,17314118925.16,18833569941.55,18930348689.12,19982308074.91,22860635435.90,31424467845.91,29185189385.99,32770612977.95,34960223319.50,50396432457.75,57971303959.47,69959449057.26,73756437109.62,80183381629.47,98426808638.47,126263018335.53,243040581389.26,222134518720.43,168564666397.69,144656450536.03,145317209710.25,131018132846.29,134041213907.36,137620453845.26,132645365786.74,146299175327.62,146920292899.62,147612326969.10,132706047315.43,133300738209.74,156253999294.54,172449840381.96,176072185275.05,173821066984.15,181554213671.06,206736783136.75,205186024696.17,227772334076.03,256311517784.97,311522375413.39,372742521807.29,469295549026.99,541128089736.86,639864375064.30,606811089401.30,715433699882.56,823733619810.38,909022432603.35,989433409715.71,1076797852842.96,1017692057505.80,977135208363.97,959799829570.18,1048387429588.39,1042643234199.04,1002074719263.99,1096478315864.49,
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,27109743177.06,28369639021.24,30539191529.36,34875705097.30,32282423879.80,37254064937.80,40260751504.18,40752671085.82,42723387556.33,47425643355.87,49638189926.02,52472324628.03,52363522894.80,63102371248.30,81250556672.47,99234655603.20,92044724787.95,103766745762.07,119222229764.02,133957642208.85,149493491059.68,152562810455.96,151579068326.34,147800048446.40,150374370027.46,156163248989.81,175335735527.93,196403134062.78,189317222354.31,198728518611.75,231130571790.48,249068820085.78,212667671565.35,218902364358.71,217738020994.97,248314497921.47,282150544908.67,297669463955.02,310261070033.37,317107565055.60,345988037774.88,348894035763.14,367485436806.60,406852671992.82,466694508294.15,537496210800.97,617940929885.07,730547445731.41,878106967734.32,905096014871.89,1031027220341.54,953065279136.35,960857789513.78,1043390605391.22,1115598368846.25,1123192003280.50,1217294538250.46,1338336293756.60,1334907831791.87,1397068709519.02,1421149442425.13,1544391665494.86,
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,38392273184.57,40486860443.83,43485986329.35,48434657144.90,47403494416.24,53549319455.33,58000804116.73,58567991827.86,61544222865.50,69034151637.79,80166470796.94,80493004539.44,84165543322.63,96654881194.79,130120042590.39,155131046037.93,161024958774.33,176120709023.70,197523300398.19,230764772678.03,274914455937.18,401430224491.39,378598656106.46,318900838543.82,296366396019.09,302674765673.23,306433018321.31,330137019011.26,326892281411.41,331185843900.63,377116314368.74,395204406418.68,360313539931.92,351059517722.52,350522326028.74,404075717708.26,453924711207.30,472895642443.47,482980035738.94,497623885521.23,551788825537.13,553063300759.03,594443591643.05,662326141954.11,777523608368.71,909653950797.79,1087188162796.15,1271408922361.06,1517489189679.40,1511301892258.34,1745821173535.71,1776540948408.55,1869873233032.51,2032823933865.96,2192414282278.35,2140838423140.73,2193548945210.66,2296411218098.06,2382176350289.43,2437674347907.45,2420221697709.39,2637761933652.07,
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,192006552640.07,177908278708.43,181228079365.31,198368661199.42,217791767097.75,244741161057.03,272622348432.47,274025730252.16,278890884770.62,311016106780.77,353922582585.62,393448203776.21,452021477805.44,582555340666.51,685290121160.61,753767449264.19,812564170288.07,942519362195.06,980732059379.96,1166463190417.81,1333749333048.01,1399393947408.96,1423392850016.58,1307974731116.73,1365913064937.81,1416215475994.66,1501848540362.99,1580835646486.03,1725809849235.36,1825835708062.20,1962251031338.32,1976553514498.79,2012753400816.50,2095551002793.17,2435434178539.36,3018403020448.98,3329622173072.52,3486534892039.75,3356331160145.29,3101523714822.79,3405976651880.30,3520567662850.09,3731879929212.81,4251867804770.19,5110655243826.23,6166282894904.23,7440931849389.10,9374124331634.24,11652879574710.30,11259537730403.00,13544472073005.40,16508430761129.70,17669299836633.70,19029336453893.20,19771028710486.00,18545555113486.40,18593480223412.10,20629308235563.70,22620813548078.70,23047002747227.50,22493447284783.00,26622141277937.00,
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,84505799170.71,89564494859.27,98133121166.46,100055866123.84,110927397945.13,119245878183.29,131287803854.89,133958228826.27,143783029924.16,160653690248.64,175225298959.34,195450765045.97,219828907033.78,292394630610.38,379049878192.09,397543378112.06,436006286112.25,478837640561.10,542931623500.28,644200940186.67,782817053092.99,894410853539.37,829142695886.35,726334899440.54,726499086584.40,722727686989.30,722904287945.11,761767468394.22,851043017500.97,928603398911.93,1107819568681.61,1189446770958.43,1298731242301.41,1507044443623.85,1769159509147.65,1921633537103.85,2079828156343.95,2280276432032.32,2300578953452.36,2076051030908.14,2292620681442.18,2243459035624.33,2014355141754.86,2055539455748.05,2368134091811.78,2863013649014.13,3351391169078.75,3948634921750.22,4590250256935.50,4313266037106.36,5347630806498.65,6086408781824.92,6152225420897.36,6303808500006.79,6428176699785.61,5372085859521.24,5249604778459.18,5831863599134.98,5702982500305.36,5618711473342.91,4742371960398.12,5454428996198.05,
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,68335857322.01,71544948483.99,77784478750.51,78360336748.67,89861395780.76,97441124532.53,107721559393.63,109608801713.53,117918086391.05,132105648957.37,143665863201.22,159026726587.27,180888542279.46,242016640320.41,317969211492.98,342939911538.39,373359667132.43,405251896106.43,460749682812.24,540936697756.33,653101648122.16,747511583815.61,689457573898.17,595810038538.29,601908846268.25,596746544050.81,596405787657.60,640030883745.96,710579828877.43,798246046722.77,963658483300.76,1030802863496.54,1119421550453.35,1319248566797.41,1567648101296.82,1678398553916.33,1832597372632.23,1999607115791.63,2008545933028.29,1779890984409.29,1968832908294.85,1914115726233.56,1720599275623.00,1759683858301.69,2008590968138.50,2432621936284.70,2839422487867.01,3356041161271.76,3883193609392.48,3605394443031.30,4513754102611.79,5275939934144.18,5248290385965.63,5386387130140.32,5411098182314.47,4599491137215.35,4470023342847.96,4985624572818.12,4841460278719.31,4773979941240.86,3997651287256.03,4585103994306.30,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,79494964747.45,84140069170.71,92113796428.36,93696328125.17,103890605551.45,111547757737.33,122805003949.95,124961669476.78,133950534249.97,149579912025.90,163015231414.10,181262636784.75,203589127804.06,273159243528.46,357287853273.44,373507162734.71,410183004017.09,451330754260.25,510062487286.57,607121142004.18,742554809895.74,851690220621.44,784906079285.02,680576141656.09,676599964279.31,672495790009.84,669355383539.37,704579251069.51,788571954243.65,863946310208.73,1038202786400.46,1122088873717.96,1230803327055.28,1435497206140.38,1687298598843.84,1833914997455.20,1993810849226.47,2187253762503.27,2200252335227.21,1969195334089.51,2178187890994.90,2120339166865.15,1887101793332.23,1922282202379.17,2225327196980.54,2709092769876.27,3185796699017.26,3773058375644.93,4408049722243.05,4129065547368.88,5158299049935.23,5884712386379.31,5944453478671.06,6091229380317.18,6211056036390.84,5143812539282.28,5015169783554.02,5592359316215.81,5461289535166.38,5367417073061.30,4494455537224.68,5183127352776.93,
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,113436995892.26,113022548790.38,111731864798.09,106476556585.93,106365840459.20,111450459520.48,119886756049.63,131848436566.58,145171271733.33,156827075734.36,181986504161.52,195173034089.12,147181941621.75,147455795498.41,136424482823.03,156246801336.48,172274191683.62,181205989809.31,184337627332.89,189241037684.12,217125342668.23,212160515147.33,230152682028.13,258272134158.42,298622847479.07,353061167470.32,409414540157.78,491425783070.30,599706821551.27,603545376459.35,685626309675.34,796496321434.98,836833047274.68,912226234347.44,980969667648.59,949198355122.65,996514857122.37,1114130222166.50,1098537349148.70,1153041256783.79,1176576556341.41,1280907562189.61,
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,340494857499.77,327558337732.27,336184190494.82,363535375554.10,407184322264.44,450262083551.91,466937500566.57,478480709506.95,505160053011.24,564873620926.91,619485289653.02,666943496216.15,746247027991.28,950297292572.37,1206945174319.57,1336106078787.83,1434390550065.52,1611875538644.29,1748563957710.83,2074307471866.95,2442522864829.28,2742896523671.04,2703788698756.79,2612766811081.16,2641393065702.00,2746155448112.90,2850405581457.57,2944562262657.46,3129895948601.24,3254191036232.63,3750910439095.65,3629519977384.63,3748476653369.32,4001226852927.43,4389187127818.46,4950534063010.97,5427590727358.86,5745719989191.65,5561948841756.36,5447028060692.96,5953472892853.36,6006918644552.17,6158590696536.80,6937796269156.62,8234094134927.86,9802487891227.90,11631555253710.20,14362827769940.20,17182977670452.30,16807898104881.80,20457042383182.10,24141827536843.10,25689242593449.40,27200540773585.90,28139724658674.50,26680395975090.00,26925490546357.40,29590946858707.30,31369907274849.60,32079765914807.50,30948393969161.30,36370594658882.70,
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,15504327156.58,15646054476.01,17071140198.67,21085041390.04,17480287692.42,20490231576.53,22316638592.28,21852530086.75,23046070483.92,26027772547.59,27044577292.93,29331423109.35,32451632512.23,39319824655.36,47411864337.40,53640352486.42,55824921227.48,64069274170.22,70432731273.20,78152328991.28,83839914828.79,82447175411.98,83613207144.25,78161487695.44,74443059482.51,72331305068.42,82243803086.14,90900848224.64,101754309158.64,110576743338.63,131588259673.94,144556515569.81,92686132165.01,94146232459.66,82613167935.01,93820243240.89,96098820591.43,100978165097.32,98684040009.64,97973194737.84,117450534246.09,110639169494.26,119228473143.05,132424411135.10,154258677323.03,182611485357.93,213984967126.72,262439865763.81,308849619567.30,319703969961.86,357152533740.89,397459003243.11,405292212797.29,439350055197.64,469062546850.35,467056692405.37,489979322292.40,549267831352.00,495876417677.63,504129640270.57,508740161134.52,562977782713.03,
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,91051702922.46,96427143528.14,97978920750.82,109077864323.02,122476610538.14,132042694955.51,121144770664.94,129448741049.86,139451083192.91,154870299481.68,171623106589.70,181069169788.16,197102143152.83,242586875818.97,323544985740.20,360233163150.29,401049359270.87,461844317138.11,509276810540.48,585455388737.80,710910867274.52,855543896451.63,880945394651.13,871356507110.38,860784715121.51,917245375398.52,975995107769.52,955329508734.26,972635024509.92,972113806729.77,1047872935793.26,989260208030.09,1039038529568.86,1046851990789.17,1128027740880.82,1280790306545.94,1432365373984.62,1465410347976.45,1338625797409.76,1445505118102.34,1520346634370.90,1552592196440.57,1661285137143.10,1907223821900.99,2209428402039.46,2564028857163.17,3037465371972.35,3728927998302.27,4219890348022.91,4295995531514.35,5254415356676.67,6042961771190.92,6339638898015.05,6446886712489.79,6722603075159.65,6546021807241.73,6899234292487.57,7412210206869.53,7599755889622.71,7908592833397.55,7617243123611.10,8742534530876.31,
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,44685503978.64,49452719432.23,55908222396.25,66167101708.52,80153598352.30,108539411547.83,202703066618.91,224132703133.86,283338760070.68,329430419021.37,351684634843.36,461661933454.25,597897173016.65,619066478591.43,618154377151.26,625712434911.76,638063628469.74,654699665458.79,672461415313.36,619192763296.39,586914620112.70,609478152174.03,805600146802.43,563854783974.72,616115100064.23,625481556411.51,659801261998.82,743616506515.72,840153146110.37,883634071757.01,864095985284.48,937565546356.69,1050268552900.40,1045248799033.73,1039871249327.81,1152803780017.56,1361038013096.24,1636975231966.93,1917679365419.75,2264431798457.74,2821106999243.11,2548739058531.30,2976774354605.37,3354141645253.15,3627525794622.85,3565646482222.49,3592211517559.91,3164190818958.66,3192321834573.98,3313254839527.14,3477248660639.78,3472047486173.32,3115703083275.40,3679844251878.64,
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,23810560602.28,24818594423.90,26868449209.87,29559953141.80,32796052238.95,37041381840.76,42465894108.38,50670953890.03,67263574575.05,102537616188.74,119311347988.51,147272943776.97,170439106154.09,183192239764.42,228496782174.11,273628942256.27,267035142703.38,306279498897.92,344205996794.85,364417099802.90,397322306490.72,446508847438.64,390483358488.57,358477922904.77,360488465342.47,507139955891.52,262770909516.21,289371147524.09,297115487998.75,318543211727.22,371194181246.37,427895612298.12,452410189273.29,461255084352.99,501593539962.51,532014059576.69,537954549108.39,523457460839.77,571741668218.65,679294610453.78,802026940478.94,935062294498.69,1140406398813.64,1406932702178.81,1370339352842.05,1580131074113.68,1627688462940.49,1756134156387.30,1615132171797.45,1600856649200.36,1439071224296.59,1475844160213.79,1464280101336.06,1390805044174.12,1393571952376.11,1274090477533.63,1493751699435.47,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,23598028787.23,24597064951.83,26628622841.50,29296102550.50,32503316396.85,36710752409.30,42086845764.94,50218667613.34,66663183436.42,101622370804.83,118246381154.35,145958393205.41,168917775632.24,181557075440.88,226457231881.29,271186544669.77,264651601025.84,303545664155.39,341133632121.37,361164331884.07,393775828422.89,442523332886.19,386997924511.90,355278167767.41,357270764208.77,502613251245.17,260425430160.43,286788235839.07,294463450736.85,315699911727.22,367911381246.37,424486012298.12,448650389273.29,457187284352.99,497322339962.51,527700459576.69,533950849108.39,519901660839.77,567773668218.65,674691510453.78,796901240478.94,929713994498.69,1134590698813.64,1399622302178.81,1362253652842.05,1570449574113.68,1616502362940.49,1743925756387.30,1601616671797.45,1586866949200.36,1425098824296.59,1460438760213.79,1448152101336.06,1374528444174.12,1376425284814.72,1258548859986.87,1475707612624.83,
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,327378582973.52,314172952462.27,321012862400.62,344192827608.76,391811002011.80,432030295210.45,446882786925.12,458926726503.35,484457678842.65,541194256071.15,595056946688.06,640313620805.27,717173925954.13,915584248655.86,1163469111771.47,1286333788847.72,1381647471330.49,1550585411550.43,1679615430237.91,1998047441469.79,2359821280991.88,2658380233174.92,2617466207208.32,2529134389210.44,2559427784105.89,2663885052258.86,2755636296568.87,2833271283860.07,3029628511054.65,3144259969001.31,3617383600679.26,3481130033276.78,3636889726086.81,3884184557381.17,4272387511332.58,4819065122850.63,5282574389252.78,5589652327259.90,5403542196483.40,5286624030726.35,5767244415060.88,5820255973312.29,5959302988294.65,6719126826735.48,7976988421076.83,9495021112140.56,11271584256051.60,13930019930065.70,16663356643346.40,16279173312873.80,19858752192801.30,23690515814276.60,25254427945368.10,26753522183962.00,27662207338671.70,26209560891294.80,26449058918691.40,29057051626350.40,30904257823566.60,31590337549585.40,30468597959817.30,35845142448794.20,
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,583846188346.72,604324202050.64,647421597617.88,683726355213.52,735285089547.34,798329518629.68,876222557410.44,927523758485.75,1014479810519.90,1099213311661.69,1161385395320.13,1264333061774.61,1392428220486.92,1556967358814.12,1705964297341.51,1859083029689.34,2080373864908.72,2293885157028.68,2570707667537.48,2870922302612.26,3131774126516.07,3513994963656.99,3658081025119.14,3975475111781.89,4393971258071.62,4704774999482.75,4958242427343.98,5287828242049.45,5745207451214.25,6208137243275.24,6558665950908.47,6770092083643.19,7114394589252.92,7437550121856.44,7867242439537.61,8245811373433.40,8704363777972.13,9235474283855.56,9699948950000.00,10312911118271.10,10999201631931.60,11324592049355.40,11693699517098.00,12356169212634.80,13248368139278.30,14217175927778.70,15140995757591.00,15949814312783.30,16329827601721.70,15859346076157.30,16672942337486.30,17399367444174.50,18088716899521.60,18696254170835.00,19362844040439.90,19769184098217.10,20230005494907.40,21133744509244.10,22265612481783.00,23130414629482.30,22712784167568.40,25310703498717.40,
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1081090478635.08,1136829942663.69,1227109446349.95,1322665408438.93,1445605668506.46,1568995576467.33,1722044691480.63,1848604263264.65,2005272659906.51,2205837492198.08,2404120758131.88,2662499197819.96,3088351803773.88,3731261240966.07,4180947596617.56,4686291245775.49,5082149585258.13,5733753276694.50,6888422033971.82,7956895154891.66,8843231705560.28,9002275436127.66,8867590059627.31,9157658005403.12,9577289664903.67,10087064699598.30,12217528920769.30,14149090302908.70,15948305411277.10,16689744548871.40,18801048433732.00,19899121437112.10,21402060426462.50,21694097622888.30,23277949156345.20,25661383081326.30,25878097586676.10,25485504710058.20,25745245902280.70,27041116325742.60,27635450247268.10,27374243093842.30,28562711834477.70,31950565233670.10,35571973581079.40,37608264575121.80,39672833749644.30,43434190917838.90,46119509589721.70,43143050180137.10,45253475675468.40,48671490014135.30,48619314327642.00,49267243482596.60,50275463968704.10,47408827785076.90,48325357801747.30,50443932620191.40,53365828417753.30,53878590811090.20,52517052000302.50,58268353654249.40,
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,3137166306.55,3724244693.82,4507537180.26,6530810976.05,12039885346.75,13439790869.17,16707683481.71,18814056947.14,20756587419.74,26952785514.76,37425640694.32,37623574312.64,35586916140.71,33617902807.60,33860215236.84,32177925903.87,32584407288.97,38672534686.29,43448336299.85,45493666646.39,54446578910.80,56064729564.51,61157398621.14,58239632339.60,60921595602.77,69962386937.11,73747155532.98,76786038806.20,75234925765.40,80979494559.46,91663295703.31,91209914483.34,98336893842.54,122185787521.49,151592418235.51,183618365120.93,215566846653.24,263683060214.72,322811137532.93,277036373134.93,322389138599.80,396801004905.14,413799698417.74,431883194185.09,446440919346.86,370321666769.15,366357331468.49,398943208976.55,442887552059.80,433363259897.16,378315467558.57,453948317534.69,
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,437445706.27,525622186.58,716694165.61,1018240677.71,1137284228.61,1140406137.14,1189808745.40,1379883414.80,1690596916.64,1966034348.90,2023851583.15,1974411409.76,1877642136.43,1979414978.54,1873277899.30,2042372041.97,1987609145.42,2033192300.31,2103638785.12,2354693024.45,2500503262.54,2743006622.39,2908017836.90,3426130313.29,3716954082.26,3978852602.36,3985854832.65,3413075024.37,3750945495.14,3435682182.40,3389384292.80,3558833326.63,4239147582.17,4877984934.32,5419206980.44,5688861876.10,6273720831.58,6704430278.59,6031363160.90,6634292996.75,7737745797.25,8194344979.53,8527969870.40,9269083212.90,9056069036.33,9506189696.16,10256217496.71,10753159457.07,10736233419.38,9515995237.06,9481916212.13,
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,1047798063371.98,1107845671014.89,1196188453267.85,1288511259529.99,1405788650271.67,1527357178676.55,1675301352112.98,1798404971597.62,1950688874813.71,2144870349797.43,2342118651557.08,2596784917725.36,3012354547298.59,3636978164523.99,4061735743572.71,4551077945220.39,4938483198792.14,5583268048863.99,6708711902838.86,7713342478889.61,8541374599328.61,8637928003047.85,8600059519334.64,8924955878224.41,9327146561384.68,9821558953152.07,12000635550624.00,13914082784640.30,15674209296938.40,16370576025072.80,18375090008214.20,19388690783372.80,20808812004074.50,20946261160556.00,22519993945187.00,24976585270854.40,25094821759006.70,24602529805823.40,24709147648899.60,25946376143123.40,26398738636028.20,26142421206309.30,27268476689074.30,30571659959800.70,33970941501173.00,35742433550540.50,37604944581732.80,41043664094172.60,43476546426063.80,40929474555120.40,42690916493047.30,45847253023209.90,45775120983869.80,46229908282673.00,47144535617382.80,44582794068882.90,45590496966553.40,47532321468162.70,50380112486266.00,50879345159852.00,49697795866801.40,54972726099855.80,
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,20916502703.27,21624178012.35,23614936833.78,27520965468.70,25637148594.19,28895322108.86,31737204681.07,29965632698.33,31583735975.11,35770776587.75,43757007980.03,42769893373.57,49752507337.43,61114484925.58,86674180616.81,99020499857.89,116131017208.52,128500011646.36,143120706874.18,180642242716.55,222633133729.63,309460300718.16,289551922313.25,231702670397.52,212187154554.05,214014022603.70,206161718958.73,225874101720.33,236938233108.90,239898660250.19,393066350696.78,207270138036.08,164051414687.97,146087938952.33,136077535893.68,173575744769.00,192528938640.36,212122316265.85,218954992041.97,239390664541.18,277280185288.47,263707839922.30,303428408150.94,330142744334.99,411735106343.78,514300311314.29,649918290406.74,786744320861.03,982230202619.61,897934810449.04,1055905663342.62,1230254131020.11,1336890547203.93,1466530528820.46,1557383366315.75,1328135339903.28,1220804621474.85,1301379794228.26,1356085560647.62,1401120806330.91,1316350192560.25,1434259111659.57,
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,7870923485.94,8855162702.31,10432932909.48,13001951579.60,20197193803.96,22992148862.17,26245602456.90,29804235445.06,32044193628.26,39766714826.12,52920809050.93,54682380537.28,54421699623.52,52649730943.72,52167499323.32,50246899179.40,49316312245.36,56334041172.78,62036647085.83,64542763647.16,74883317728.10,76482118295.85,81382869877.26,80294050494.56,84486500100.53,95800617912.01,101876361760.83,109114946917.30,109000266335.32,116902467594.30,129623132968.96,130166520061.81,139211432928.85,166302249347.49,200085239203.58,238334596300.50,277322686880.90,332280849951.04,400297221730.00,342906471261.26,393966899518.56,474621923870.95,495846765605.49,515643263034.16,532631759655.71,455047021121.13,446925210644.47,482789606323.11,529991321740.28,521527918170.43,453728268085.96,538706065410.04,
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,47156711563.35,50316845349.40,53705588862.94,60408336535.51,69158979751.01,74274480736.29,62456590527.84,68712974998.25,72018455260.15,79172005439.52,85711858424.04,91168836288.71,91653342271.09,104781419443.10,126934600996.34,135867529375.33,132608469998.70,153554283738.68,174721836441.88,195693106820.46,235962175079.45,250139444088.23,258792394454.42,273951470823.55,272676947697.21,296511066895.89,314034915023.22,348690445024.84,374678623631.25,378113107439.61,407066623088.93,362155106488.53,384619528153.93,380987265549.01,432196070395.37,479707286248.24,524814744482.84,550548814946.12,558258998403.63,598146491163.86,630242113893.44,645678596725.49,677426543265.11,791026659992.61,917083384278.02,1050602379488.52,1196088133181.89,1504161366105.49,1527613147687.66,1683172517764.44,2062468879446.42,2277344294977.84,2302398552628.73,2362709657679.32,2587788944338.20,2704835562385.54,3010758114572.05,3433881936826.05,3534209018062.62,3653950915835.84,3487013484521.62,4088770638066.94,
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,47156711563.35,50316845349.40,53705588862.94,60408336535.51,69158979751.01,74274480736.29,62456590527.84,68712974998.25,72018455260.15,79172005439.52,85711858424.04,91168836288.71,91653342271.09,104781419443.10,126934600996.34,135867529375.33,132608469998.70,153554283738.68,174721836441.88,195693106820.46,235962175079.45,250139444088.23,258792394454.42,273951470823.55,272676947697.21,296511066895.89,314034915023.22,348690445024.84,374678623631.25,378113107439.61,407066623088.93,362155106488.53,384619528153.93,380987265549.01,432196070395.37,479707286248.24,524814744482.84,550548814946.12,558258998403.63,598146491163.86,630242113893.44,645678596725.49,677426543265.11,791026659992.61,917083384278.02,1050602379488.52,1196088133181.89,1504161366105.49,1527613147687.66,1683172517764.44,2062468879446.42,2277344294977.84,2302398552628.73,2362709657679.32,2587788944338.20,2704835562385.54,3010758114572.05,3433881936826.05,3534209018062.62,3653950915835.84,3487013484521.62,4088770638066.94,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,31164466286.57,32419973709.18,35078557047.46,40102273430.88,39373367886.13,43822507914.24,47266669282.70,46962080716.08,50265000332.57,57394931185.12,67409518381.93,68816265070.46,77398152249.85,98940848276.14,128359815926.67,141433177010.86,152550089909.93,167512695357.36,185054598097.04,221998290176.48,281014235675.34,388072421659.75,356625734424.47,313903816535.02,274892251646.24,253702879918.48,260454945720.27,296252686654.30,312416439273.47,318330637141.53,373951226022.14,389402194330.03,355449670947.71,334085974300.52,324973899237.41,376368776684.09,392875568285.79,407829158138.53,394688352026.12,398570087403.06,423033618013.53,404679375341.09,440906483573.25,555940077297.92,690812255725.89,820762533980.60,970281829917.53,1124138780569.22,1274373237911.07,1225729855281.53,1456994849056.92,1644140901970.72,1707694878522.48,1814868687370.51,1895924778369.51,1690060836683.94,1579958987215.20,1712748573322.83,1782358990338.71,1803362506027.61,1719009523108.91,1929052252557.39,
